lat,lon,reported_date,reported_by,address,city,zip,addressline,country
41.57882,2.54524,05/10/10 17:04:40,web,Carrer del Hort del Bisbe| 1-66| 08350 Arenys de Mar| Spain,arenys de mar,08350,Carrer del Hort del Bisbe| 1-66,Espanya
41.65295,-4.72839,05/11/10 11:39:39,web,Calle de la Cebadería| 1-5| 47001 Valladolid| Spain,valladolid,47001,Calle de la Cebadería| 1-5,España
37.40374,-5.93996,05/10/10 17:19:30,web,Calle Alcalde Luis Uruñuela| 41020 Seville| Spain,sevilla,41020,Calle Alcalde Luis Uruñuela,España
36.76273,-2.61759,05/10/10 17:40:45,web,Plaza de los Labradores| 1A| 04740 Roquetas de Mar| Spain,roquetas de mar,04740,Plaza de los Labradores| 1A,España
40.41147,-3.67111,05/11/10 00:38:31,web,Calle de Jesús Aprendiz| 28009 Madrid| Spain,madrid,28009,Calle de Jesús Aprendiz,España
41.85249,3.11256,05/11/10 22:17:34,web,Avinguda de la Verge de Núria| 17| 17252 Calonge| Spain,calonge,,Sant Daniel,Espanya
40.41669,-3.70035,05/13/10 12:41:45,web,Palacio Real de el Pardo| 28014 Madrid| Spain,,,,España
40.42932,-3.68492,05/13/10 12:42:29,web,Calle de Lagasca| 69| 28001 Madrid| Spain,madrid,28001,Calle de Lagasca| 69,España
40.46367,-3.74922,05/15/10 01:20:18,web,Cueva de la Araña (Abrigo II) - La Araña Caves (Cave II).| 33534 Piloña| Spain,,,,España
40.43766,-3.71431,05/15/10 13:28:35,iphone,Calle de Joaquín María López| 41| 28015 Madrid| Spain,madrid,28015,Calle de Joaquín María López| 41,España
40.42928,-3.70494,05/16/10 16:37:05,iphone,Calle de Monteleón| 15-21| 28004 Madrid| Spain,madrid,28004,Calle de Monteleón| 15-21,España
40.42766,-3.70986,05/15/10 18:26:31,iphone,Calle del Limón| 30-34| 28015 Madrid| Spain,madrid,28015,Calle del Limón| 30-34,España
40.42307,-3.71243,05/16/10 00:58:38,iphone,Plaza de España SN| 28013 Madrid,,,,
40.42293,-3.71231,05/16/10 13:56:32,iphone,Plaza de España SN| 28013 Madrid,,,,
19.43606,-99.12058,05/15/10 20:07:18,web,Heroes de Nacozari 42-44| Penitenciaria| Mexico City| D.f.| Mexico,,,,México
39.85232,3.12203,05/16/10 09:15:59,web,Calle de San Vicente| 07400 Alcúdia| Spain,alcúdia,07400,Calle de San Vicente,España
40.42335,-3.71242,05/16/10 00:58:29,iphone,Plaza de España| 28013 Madrid| Spain,madrid,28013,Plaza de España,España
40.42293,-3.71231,05/16/10 13:56:42,iphone,Plaza de España SN| 28013 Madrid,,,,
40.42928,-3.70494,05/17/10 11:52:50,web,Calle de Monteleón| 15-21| 28004 Madrid| Spain,madrid,28004,Calle de Monteleón| 15-21,España
37.40374,-5.93996,05/18/10 13:50:03,web,Calle Alcalde Luis Uruñuela| 41020 Seville| Spain,sevilla,41020,Calle Alcalde Luis Uruñuela,España
40.40584,-3.75254,05/17/10 14:56:32,web,Calle de Villasandino| 34| 28011 Madrid| Spain,madrid,28011,Calle de Villasandino| 34,España
40.40684,-3.75304,05/17/10 14:56:56,web,Calle de Villamanín| 35-37| 28011 Madrid| Spain,madrid,28011,Calle de Villamanín| 35-37,España
40.4277,-3.71351,05/17/10 16:00:42,iphone,Calle de los Mártires de Alcalá| 4| 28015 Madrid| Spain,madrid,28015,Calle de los Mártires de Alcalá| 4,España
40.40584,-3.75254,05/19/10 11:34:41,web,Calle de Villasandino| 34| 28011 Madrid| Spain,madrid,28011,Calle de Villasandino| 34,España
40.43272,-3.70883,05/19/10 12:13:28,web,Calle de Vallehermoso| 17-29| 28015 Madrid| Spain,madrid,28015,Calle de Vallehermoso| 17-29,España
42.13205,-0.40493,05/19/10 13:39:08,web,Calle del Casado del Alisal| 26-30| 22005 Huesca| Spain,huesca,22005,Calle del Casado del Alisal| 26-30,España
40.41669,-3.70035,05/20/10 15:13:39,web,Palacio Real de el Pardo| 28014 Madrid| Spain,,,,España
40.38888,-3.63227,05/20/10 15:14:01,web,E-90| 28038 Madrid| Spain,madrid,28038,E-90,España
40.63448,-3.19104,05/20/10 15:17:43,web,Calle de Francisco Aritio| 19004 Guadalajara| Spain,guadalajara,19004,Calle de Francisco Aritio,España
42.87064,-8.55785,05/24/10 13:13:14,web,Rúa de Santa Marta de Arriba| 10| 15706 Santiago de Compostela| Spain,santiago de compostela,15706,Rúa de Santa Marta de Arriba| 10,España
40.64328,-3.15987,05/20/10 15:26:03,web,Calle del Río Manadero| 1| 19005 Guadalajara| Spain,guadalajara,19005,Calle del Río Manadero| 1,España
40.67865,-3.97115,05/20/10 23:04:02,web,Av de la Salud| 2| 28411 Moralzarzal| Spain,moralzarzal,28411,Av de la Salud| 2,España
40.42234,-3.69957,05/25/10 11:07:05,web,Calle de Hortaleza| 44-60| 28004 Madrid| Spain,madrid,28004,Calle de Hortaleza| 44-60,España
42.89901,-8.46177,05/24/10 13:12:06,web,Av de San Marcos| 15891 Santiago de Compostela| Spain,santiago de compostela,15891,Av de San Marcos,España
40.41978,-3.69486,05/25/10 11:06:14,web,Bank of Spain| 28004 Madrid,,,,
40.42151,-3.70606,05/27/10 00:35:03,web,Calle de Silva| 12-22| 28004 Madrid| Spain,madrid,28004,Calle de Silva| 12-22,España
40.41669,-3.70035,05/28/10 14:19:22,web,Palacio Real de el Pardo| 28014 Madrid| Spain,,,,España
40.40684,-3.75304,05/30/10 18:06:33,web,Calle de Villamanín| 35-37| 28011 Madrid| Spain,madrid,28011,Calle de Villamanín| 35-37,España
40.38948,-3.713,05/28/10 23:01:33,web,Paseo de Santa María de la Cabeza| 28019 Madrid| Spain,madrid,28019,Paseo de Santa María de la Cabeza,España
40.38948,-3.713,05/29/10 00:51:27,web,A-42| 28019 Madrid| Spain,madrid,28019,A-42,España
40.38948,-3.713,05/31/10 00:32:30,web,A-42| 28019 Madrid| Spain,madrid,28019,A-42,España
40.29092,-3.74102,06/01/10 01:02:15,web,Av de la Libertad| 28905 Getafe| Spain,getafe,28905,Av de la Libertad,España
40.40584,-3.75254,05/30/10 00:14:09,web,Calle de Villasandino| 34| 28011 Madrid| Spain,madrid,28011,Calle de Villasandino| 34,España
40.47754,-3.68604,06/03/10 22:14:18,web,Paseo de la Castellana| 28046 Madrid| Spain,madrid,28046,Paseo de la Castellana,España
40.43272,-3.70883,06/04/10 04:51:07,web,Calle de Vallehermoso| 17-29| 28015 Madrid| Spain,madrid,28015,Calle de Vallehermoso| 17-29,España
42.9622,-6.37997,06/06/10 00:10:10,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
40.31141,-3.8904,06/04/10 04:52:17,web,Av de Portugal| 28935 Móstoles| Spain,móstoles,28935,Av de Portugal,España
40.42766,-3.70986,06/05/10 00:24:40,web,Calle del Limón| 30-34| 28015 Madrid| Spain,madrid,28015,Calle del Limón| 30-34,España
42.13205,-0.40493,06/06/10 22:21:48,web,Calle del Casado del Alisal| 26-30| 22005 Huesca| Spain,huesca,22005,Calle del Casado del Alisal| 26-30,España
41.57882,2.54524,06/06/10 22:22:07,web,Carrer del Hort del Bisbe| 1-66| 08350 Arenys de Mar| Spain,arenys de mar,08350,Carrer del Hort del Bisbe| 1-66,Espanya
40.43272,-3.70883,06/07/10 00:17:51,web,Calle de Vallehermoso| 17-29| 28015 Madrid| Spain,madrid,28015,Calle de Vallehermoso| 17-29,España
40.42234,-3.69957,06/07/10 00:22:14,web,Calle de Hortaleza| 44-60| 28004 Madrid| Spain,madrid,28004,Calle de Hortaleza| 44-60,España
40.35397,-3.80417,06/07/10 00:25:59,web,Calle de los Lirios| 15A| 28925 Alcorcón| Spain,alcorcón,28925,Calle de los Lirios| 15A,España
40.35397,-3.80417,06/10/10 00:06:33,web,Calle de los Lirios| 15A| 28925 Alcorcón| Spain,alcorcón,28925,Calle de los Lirios| 15A,España
40.42928,-3.70494,06/10/10 10:17:00,web,Calle de Monteleón| 15-21| 28004 Madrid| Spain,madrid,28004,Calle de Monteleón| 15-21,España
40.29092,-3.74102,06/10/10 18:49:48,web,Av de la Libertad| 28905 Getafe| Spain,getafe,28905,Av de la Libertad,España
40.35397,-3.80417,06/10/10 18:54:12,web,Calle de los Lirios| 15A| 28925 Alcorcón| Spain,alcorcón,28925,Calle de los Lirios| 15A,España
40.42234,-3.69957,06/10/10 19:10:30,web,Calle de Hortaleza| 44-60| 28004 Madrid| Spain,madrid,28004,Calle de Hortaleza| 44-60,España
40.81596,-5.05614,06/10/10 00:06:42,web,Carretera de Herreros de Suso| 05146 Herreros de Suso| Spain,herreros de suso,05146,Carretera de Herreros de Suso,España
40.64328,-3.15987,06/10/10 17:22:50,web,Calle del Río Manadero| 1| 19005 Guadalajara| Spain,guadalajara,19005,Calle del Río Manadero| 1,España
42.87064,-8.55785,06/10/10 17:26:26,web,Rúa de Santa Marta de Arriba| 10| 15706 Santiago de Compostela| Spain,santiago de compostela,15706,Rúa de Santa Marta de Arriba| 10,España
42.89901,-8.46177,06/10/10 19:09:48,web,N-634a| 15891 Santiago de Compostela| Spain,santiago de compostela,15891,N-634a,España
40.42234,-3.69957,06/10/10 19:11:02,web,Calle de Hortaleza| 44-60| 28004 Madrid| Spain,madrid,28004,Calle de Hortaleza| 44-60,España
42.89901,-8.46177,06/10/10 19:13:14,web,N-634a| 15891 Santiago de Compostela| Spain,santiago de compostela,15891,N-634a,España
42.59903,-5.56655,06/11/10 10:53:44,web,Calle de la Puerta Obispo| 24003 Leon| Spain,león,24003,Calle de la Puerta Obispo,España
42.59903,-5.56655,06/10/10 00:07:23,web,Calle de la Puerta Obispo| 24003 Leon| Spain,león,24003,Calle de la Puerta Obispo,España
42.9622,-6.37997,06/10/10 10:17:36,web,CL-631| 24100 Villablino| Spain,villablino,24100,CL-631,España
42.87064,-8.55785,06/10/10 17:20:28,web,Rúa de Santa Marta de Arriba| 10| 15706 Santiago de Compostela| Spain,santiago de compostela,15706,Rúa de Santa Marta de Arriba| 10,España
42.87064,-8.55785,06/10/10 17:26:38,web,Rúa de Santa Marta de Arriba| 10| 15706 Santiago de Compostela| Spain,santiago de compostela,15706,Rúa de Santa Marta de Arriba| 10,España
42.87064,-8.55785,06/10/10 17:31:42,web,Rúa de Santa Marta de Arriba| 10| 15706 Santiago de Compostela| Spain,santiago de compostela,15706,Rúa de Santa Marta de Arriba| 10,España
40.35397,-3.80417,06/10/10 17:38:47,web,Calle de los Lirios| 15A| 28925 Alcorcón| Spain,alcorcón,28925,Calle de los Lirios| 15A,España
42.59903,-5.56655,06/10/10 18:26:06,web,Calle de la Puerta Obispo| 24003 Leon| Spain,león,24003,Calle de la Puerta Obispo,España
40.38948,-3.713,06/10/10 18:34:20,web,Paseo de Santa María de la Cabeza| 28019 Madrid| Spain,madrid,28019,Paseo de Santa María de la Cabeza,España
42.89901,-8.46177,06/10/10 18:41:36,web,N-634a| 15891 Santiago de Compostela| Spain,santiago de compostela,15891,N-634a,España
40.42234,-3.69957,06/10/10 18:42:34,web,Calle de Hortaleza| 44-60| 28004 Madrid| Spain,madrid,28004,Calle de Hortaleza| 44-60,España
42.89901,-8.46177,06/10/10 19:12:46,web,N-634a| 15891 Santiago de Compostela| Spain,santiago de compostela,15891,N-634a,España
42.59903,-5.56655,06/10/10 00:08:47,web,Calle de la Puerta Obispo| 24003 Leon| Spain,león,24003,Calle de la Puerta Obispo,España
40.38948,-3.713,06/10/10 18:41:03,web,A-42| 28019 Madrid| Spain,madrid,28019,A-42,España
40.26884,-3.92029,06/10/10 18:42:57,web,Calle de Griñón| 1| 28939 Arroyomolinos| Spain,arroyomolinos,28939,Calle de Griñón| 1,España
42.59903,-5.56655,06/10/10 18:52:12,web,Calle de la Puerta Obispo| 24003 Leon| Spain,león,24003,Calle de la Puerta Obispo,España
42.89901,-8.46177,06/10/10 19:07:57,web,N-634a| 15891 Santiago de Compostela| Spain,santiago de compostela,15891,N-634a,España
40.38948,-3.713,06/10/10 19:12:19,web,Paseo de Santa María de la Cabeza| 28019 Madrid| Spain,madrid,28019,Paseo de Santa María de la Cabeza,España
42.59903,-5.56655,06/10/10 19:16:01,web,Calle de la Puerta Obispo| 24003 Leon| Spain,león,24003,Calle de la Puerta Obispo,España
40.09279,0.14399,06/11/10 13:58:21,web,Av de Valencia| 22| 12594 Oropesa del Mar| Spain,oropesa del mar,12594,Av de Valencia| 22,España
40.41328,-3.71285,06/11/10 16:52:03,web,Cuesta de los Caños Viejos| 6| 28005 Madrid| Spain,madrid,28005,Cuesta de los Caños Viejos| 6,España
40.09279,0.14399,06/10/10 11:00:15,,Av de Valencia| 22| 12594 Oropesa del Mar| Spain,oropesa del mar,12594,Av de Valencia| 22,España
42.89901,-8.46177,06/10/10 18:05:23,web,N-634a| 15891 Santiago de Compostela| Spain,santiago de compostela,15891,N-634a,España
40.42234,-3.69957,06/10/10 18:11:08,web,Calle de Hortaleza| 44-60| 28004 Madrid| Spain,madrid,28004,Calle de Hortaleza| 44-60,España
42.59903,-5.56655,06/10/10 18:27:13,web,Calle de la Puerta Obispo| 24003 Leon| Spain,león,24003,Calle de la Puerta Obispo,España
40.42234,-3.69957,06/11/10 10:54:04,web,Calle de Hortaleza| 44-60| 28004 Madrid| Spain,madrid,28004,Calle de Hortaleza| 44-60,España
42.89901,-8.46177,06/11/10 10:59:21,web,N-634a| 15891 Santiago de Compostela| Spain,santiago de compostela,15891,N-634a,España
40.09279,0.14399,06/11/10 13:57:25,web,Av de Valencia| 22| 12594 Oropesa del Mar| Spain,oropesa del mar,12594,Av de Valencia| 22,España
40.41328,-3.71285,06/15/10 17:37:31,web,Cuesta de los Caños Viejos| 6| 28005 Madrid| Spain,madrid,28005,Cuesta de los Caños Viejos| 6,España
42.89901,-8.46177,06/10/10 17:24:04,web,N-634a| 15891 Santiago de Compostela| Spain,santiago de compostela,15891,N-634a,España
40.42234,-3.69957,06/10/10 18:00:00,web,Calle de Hortaleza| 44-60| 28004 Madrid| Spain,madrid,28004,Calle de Hortaleza| 44-60,España
40.42234,-3.69957,06/10/10 18:12:21,web,Calle de Hortaleza| 44-60| 28004 Madrid| Spain,madrid,28004,Calle de Hortaleza| 44-60,España
42.59903,-5.56655,06/10/10 18:27:43,web,Calle de la Puerta Obispo| 24003 Leon| Spain,león,24003,Calle de la Puerta Obispo,España
40.29092,-3.74102,06/10/10 18:37:22,web,Av de la Libertad| 28905 Getafe| Spain,getafe,28905,Av de la Libertad,España
40.38948,-3.713,06/10/10 18:46:22,web,Paseo de Santa María de la Cabeza| 28019 Madrid| Spain,madrid,28019,Paseo de Santa María de la Cabeza,España
40.29092,-3.74102,06/10/10 18:48:42,web,Av de la Libertad| 28905 Getafe| Spain,getafe,28905,Av de la Libertad,España
40.09279,0.14399,06/10/10 19:08:57,web,Av de Valencia| 22| 12594 Oropesa del Mar| Spain,oropesa del mar,12594,Av de Valencia| 22,España
40.16174,-3.66339,06/11/10 16:51:26,web,A-4| 28341 Valdemoro| Spain,valdemoro,28341,A-4,España
42.89901,-8.46177,06/10/10 17:24:49,web,N-634a| 15891 Santiago de Compostela| Spain,santiago de compostela,15891,N-634a,España
42.87064,-8.55785,06/10/10 17:27:24,web,Rúa de Santa Marta de Arriba| 10| 15706 Santiago de Compostela| Spain,santiago de compostela,15706,Rúa de Santa Marta de Arriba| 10,España
40.38948,-3.713,06/10/10 17:52:18,web,Paseo de Santa María de la Cabeza| 28019 Madrid| Spain,madrid,28019,Paseo de Santa María de la Cabeza,España
40.38948,-3.713,06/10/10 17:56:45,web,Paseo de Santa María de la Cabeza| 28019 Madrid| Spain,madrid,28019,Paseo de Santa María de la Cabeza,España
40.42234,-3.69957,06/10/10 19:11:21,web,Calle de Hortaleza| 44-60| 28004 Madrid| Spain,madrid,28004,Calle de Hortaleza| 44-60,España
40.42234,-3.69957,06/10/10 17:31:55,web,Calle de Hortaleza| 44-60| 28004 Madrid| Spain,madrid,28004,Calle de Hortaleza| 44-60,España
40.29092,-3.74102,06/10/10 18:31:02,web,Av de la Libertad| 28905 Getafe| Spain,getafe,28905,Av de la Libertad,España
42.89901,-8.46177,06/10/10 18:39:04,web,N-634a| 15891 Santiago de Compostela| Spain,santiago de compostela,15891,N-634a,España
40.42151,-3.70606,06/10/10 18:44:54,web,Calle de Silva| 12-22| 28004 Madrid| Spain,madrid,28004,Calle de Silva| 12-22,España
42.59903,-5.56655,06/10/10 18:53:17,web,Calle de la Puerta Obispo| 24003 Leon| Spain,león,24003,Calle de la Puerta Obispo,España
42.59903,-5.56655,06/10/10 18:55:51,web,Calle de la Puerta Obispo| 24003 Leon| Spain,león,24003,Calle de la Puerta Obispo,España
40.09279,0.14399,06/10/10 19:14:33,web,Av de Valencia| 22| 12594 Oropesa del Mar| Spain,oropesa del mar,12594,Av de Valencia| 22,España
42.59903,-5.56655,06/11/10 10:59:36,web,Calle de la Puerta Obispo| 24003 Leon| Spain,león,24003,Calle de la Puerta Obispo,España
40.16174,-3.66339,06/11/10 16:50:13,web,E-5| 28341 Valdemoro| Spain,valdemoro,28341,E-5,España
40.09279,0.14399,06/17/10 08:51:42,web,Av de Valencia| 22| 12594 Oropesa del Mar| Spain,oropesa del mar,12594,Av de Valencia| 22,España
-26.54122,-59.33842,06/18/10 16:14:04,web,Libertad| Paraguay,,,,Paraguay
40.45985,-3.70419,06/17/10 11:25:44,web,Calle de Serrallo| 32| 28039 Madrid| Spain,madrid,28039,Calle de Serrallo| 32,España
-25.28948,-57.65589,06/18/10 16:12:12,web,Avda. Carlos A. López| Asunción| Paraguay,,,,Paraguay
36.83974,-2.46102,06/19/10 11:23:57,web,Calle Navarro Rodrigo| 18-28| 04001 Almería| Spain,almería,04001,Calle Navarro Rodrigo| 18-28,España
40.29092,-3.74102,06/19/10 11:24:15,web,Av de la Libertad| 28905 Getafe| Spain,getafe,28905,Av de la Libertad,España
40.40698,-3.8994,06/20/10 16:11:27,web,Calle de Miguel de Unamuno| 9| 28660 Boadilla del Monte| Spain,boadilla del monte,28660,Calle de Miguel de Unamuno| 9,España
43.1056,-5.8174,06/24/10 08:32:35,web,Carretera de la Ruta de la Plata| 6| 33620 Lena| Spain,lena,,Campomanes,España
43.10641,-5.81824,06/24/10 08:33:11,web,Carretera de la Ruta de la Plata| 1-11| 33620 Lena| Spain,lena,,Campomanes,España
40.43272,-3.70883,06/24/10 22:06:24,web,Calle de Vallehermoso| 17-29| 28015 Madrid| Spain,madrid,28015,Calle de Vallehermoso| 17-29,España
41.00418,-5.66949,06/24/10 08:33:25,web,Carretera de la Ruta de la Plata| 27-32| 37184 Villares de la Reina| Spain,villares de la reina,,Transformador,España
41.57882,2.54524,06/25/10 11:17:09,web,Carrer del Hort del Bisbe| 1-66| 08350 Arenys de Mar| Spain,arenys de mar,08350,Carrer del Hort del Bisbe| 1-66,Espanya
40.41717,-3.62283,06/27/10 15:48:06,web,Calle de los Hermanos García Noblejas| 147| 28032 Madrid| Spain,madrid,28032,Calle de los Hermanos García Noblejas| 147,España
40.43272,-3.70883,06/27/10 22:35:53,web,Calle de Vallehermoso| 17-29| 28015 Madrid| Spain,madrid,28015,Calle de Vallehermoso| 17-29,España
40.41717,-3.62283,06/25/10 20:51:33,web,Calle de los Hermanos García Noblejas| 147| 28032 Madrid| Spain,madrid,28032,Calle de los Hermanos García Noblejas| 147,España
40.38389,-3.78445,06/25/10 22:50:10,web,Paseo de Extremadura| 28024 Madrid| Spain,madrid,28024,Paseo de Extremadura,España
40.41717,-3.62283,06/25/10 20:52:30,web,Calle de los Hermanos García Noblejas| 147| 28032 Madrid| Spain,madrid,28032,Calle de los Hermanos García Noblejas| 147,España
40.42681,-3.61145,06/25/10 20:53:34,web,Calle de Pobladura del Valle| 28037 Madrid| Spain,madrid,28037,Calle de Pobladura del Valle,España
20.56369,-103.3659,06/28/10 20:26:22,web,Adolf B. Horn Jr.| Tlaquepaque| Jalisco| Mexico,,,,México
37.40374,-5.93996,06/29/10 01:23:21,web,Calle Alcalde Luis Uruñuela| 41020 Seville| Spain,sevilla,41020,Calle Alcalde Luis Uruñuela,España
40.42888,-3.70185,07/01/10 03:33:41,web,Calle de Sagasta| 2| 28004 Madrid| Spain,madrid,28004,Calle de Sagasta| 2,España
43.22043,-2.69839,07/01/10 12:20:49,web,Amorebieta-Etxano| Spain,amorebieta,,,España
37.63629,-0.9659,07/01/10 12:23:07,web,Camino Rural XIV Sifón| 30310 Cartagena| Spain,cartagena,30310,Camino Rural XIV Sifón,España
37.77915,-3.79758,07/01/10 14:00:11,web,Calle del Doctor Severo Ochoa| 5| 23006 Jaen| Spain,jaén,23006,Calle del Doctor Severo Ochoa| 5,España
40.47903,-3.75086,07/01/10 17:28:54,web,Autopista M-40| 28035 Madrid| Spain,madrid,28035,Autopista M-40,España
37.63629,-0.9659,07/02/10 00:10:04,web,Camino Rural XIV Sifón| 30310 Cartagena| Spain,cartagena,30310,Camino Rural XIV Sifón,España
40.41717,-3.62283,07/02/10 11:21:09,web,Calle de los Hermanos García Noblejas| 147| 28032 Madrid| Spain,madrid,28032,Calle de los Hermanos García Noblejas| 147,España
38.8788,-6.96681,07/01/10 06:30:31,web,Calle de los Afligidos| 37| 06002 Badajoz| Spain,badajoz,06002,Calle de los Afligidos| 37,España
42.26298,-3.69924,07/01/10 07:31:09,web,Autovía del Norte| 09620 Saldaña de Burgos| Spain,saldaña de burgos,09620,Autovía del Norte,España
37.63629,-0.9659,07/01/10 08:19:31,web,Camino Rural XIV Sifón| 30310 Cartagena| Spain,cartagena,30310,Camino Rural XIV Sifón,España
42.13205,-0.40493,07/01/10 12:18:55,web,Calle del Casado del Alisal| 26-30| 22005 Huesca| Spain,huesca,22005,Calle del Casado del Alisal| 26-30,España
41.57882,2.54524,07/01/10 12:19:34,web,Carrer del Hort del Bisbe| 1-66| 08350 Arenys de Mar| Spain,arenys de mar,08350,Carrer del Hort del Bisbe| 1-66,Espanya
37.40374,-5.93996,07/01/10 13:10:27,web,Calle Alcalde Luis Uruñuela| 41020 Seville| Spain,sevilla,41020,Calle Alcalde Luis Uruñuela,España
40.36988,-3.71561,07/01/10 21:08:08,web,Calle de Guetaria| 78| 28041 Madrid| Spain,madrid,28041,Calle de Guetaria| 78,España
40.44848,-3.66662,07/03/10 09:47:48,web,Calle de San Nazario| 7| 28002 Madrid| Spain,madrid,28002,Calle de San Nazario| 7,España
42.41075,1.12691,07/08/10 14:29:28,web,Calle de Joaquim Sostres| 25560 Sort| Spain,sort,25560,Calle de Joaquim Sostres,España
42.26298,-3.69924,07/01/10 06:43:17,web,E-5| 09620 Saldaña de Burgos| Spain,saldaña de burgos,09620,E-5,España
40.45985,-3.70419,07/01/10 08:17:20,web,Calle de Serrallo| 32| 28039 Madrid| Spain,madrid,28039,Calle de Serrallo| 32,España
38.8788,-6.96681,07/01/10 09:11:50,web,Calle de los Afligidos| 37| 06002 Badajoz| Spain,badajoz,06002,Calle de los Afligidos| 37,España
37.91332,-3.12165,07/01/10 09:54:04,web,Plaza del Ayuntamiento| 23460 Peal de Becerro| Spain,peal de becerro,23460,Plaza del Ayuntamiento,España
40.47607,-3.63894,07/01/10 09:54:50,web,Calle de Gregorio Sánchez Herráez| 28033 Madrid| Spain,madrid,28033,Calle de Gregorio Sánchez Herráez,España
40.47999,-3.58618,07/01/10 13:04:22,web,M-13| 28042 Madrid| Spain,madrid,28042,M-13,España
40.47999,-3.58618,07/01/10 14:28:02,web,M-13| 28042 Madrid| Spain,madrid,28042,M-13,España
41.38862,2.16954,07/01/10 17:27:16,web,Passeig de Gràcia| 6| 08007 Barcelona| Spain,barcelona,08007,Passeig de Gràcia| 6,Espanya
40.04063,0.03978,07/01/10 22:49:33,web,Polígono 7| 256| 12560 Benicasim| Spain,benicasim,12560,Polígono 7| 256,España
40.44848,-3.66662,07/04/10 00:05:41,web,Calle de San Nazario| 7| 28002 Madrid| Spain,madrid,28002,Calle de San Nazario| 7,España
42.33406,-3.62154,07/05/10 23:41:00,web,Autovía de Enlace con la Nacional I| 09193 Cardeñajimeno| Spain,cardeñajimeno,09193,Autovía de Enlace con la Nacional I,España
40.45985,-3.70419,07/01/10 07:29:49,web,Calle de Serrallo| 32| 28039 Madrid| Spain,madrid,28039,Calle de Serrallo| 32,España
42.49824,-8.74563,07/01/10 10:34:58,web,AG-41| 36637 Meis| Spain,meis,36637,AG-41,España
42.33408,-3.6214,07/01/10 12:19:47,web,Autovía de Enlace con la Nacional I| 09193 Cardeñajimeno| Spain,cardeñajimeno,09193,Autovía de Enlace con la Nacional I,España
40.47903,-3.75086,07/01/10 12:19:53,web,Autopista M-40| 28035 Madrid| Spain,madrid,28035,Autopista M-40,España
42.42678,-8.65186,07/01/10 12:34:55,web,Av de Manuel del Palacio| 36995 Poio| Spain,poio,36995,Av de Manuel del Palacio,España
42.42678,-8.65186,07/01/10 12:37:10,web,Av de Manuel del Palacio| 36995 Poio| Spain,poio,36995,Av de Manuel del Palacio,España
38.52701,-6.35009,07/01/10 12:49:06,web,Autovía Ruta de la Plata| 06220 Villafranca de los Barros| Spain,villafranca de los barros,06220,Autovía Ruta de la Plata,España
40.42932,-3.68492,07/01/10 19:01:31,web,Calle de Lagasca| 69| 28001 Madrid| Spain,madrid,28001,Calle de Lagasca| 69,España
39.39097,-2.76873,07/01/10 23:18:36,web,CU-V-1001| 16650 Las Mesas| Spain,las mesas,16650,CU-V-1001,España
37.37995,-5.96021,07/02/10 19:30:37,web,Ronda del Tamarguillo| 41013 Seville| Spain,sevilla,41013,Ronda del Tamarguillo,España
40.43272,-3.70883,07/04/10 00:04:41,web,Calle de Vallehermoso| 17-29| 28015 Madrid| Spain,madrid,28015,Calle de Vallehermoso| 17-29,España
40.37807,-3.65295,07/01/10 07:30:28,web,Av de Buenos Aires| 28018 Madrid| Spain,madrid,28018,Av de Buenos Aires,España
42.33408,-3.6214,07/01/10 07:35:13,web,Autovía de Enlace con la Nacional I| 09193 Cardeñajimeno| Spain,cardeñajimeno,09193,Autovía de Enlace con la Nacional I,España
40.09505,0.14514,07/01/10 09:53:06,web,Plaza del Príncipe de Asturias| 20-24| 12594 Oropesa del Mar| Spain,oropesa del mar,12594,Plaza del Príncipe de Asturias| 20-24,España
40.47607,-3.63894,07/01/10 09:54:48,web,Calle de Gregorio Sánchez Herráez| 28033 Madrid| Spain,madrid,28033,Calle de Gregorio Sánchez Herráez,España
40.37505,-3.68943,07/01/10 09:56:06,web,Camino de Perales| 100| 28041 Madrid| Spain,madrid,28041,Camino de Perales| 100,España
42.86506,-2.67641,07/01/10 09:57:35,web,Arriagako Atea| 52-56| 01013 Vitoria| Spain,vitoria-gasteiz,01013,Arriagako Atea| 52-56,Espainia
40.47903,-3.75086,07/01/10 10:18:42,web,Autopista M-40| 28035 Madrid| Spain,madrid,28035,Autopista M-40,España
41.65295,-4.72839,07/01/10 10:39:24,web,Calle de la Cebadería| 1-5| 47001 Valladolid| Spain,valladolid,47001,Calle de la Cebadería| 1-5,España
40.47607,-3.63894,07/01/10 12:03:20,web,Calle de Gregorio Sánchez Herráez| 28033 Madrid| Spain,madrid,28033,Calle de Gregorio Sánchez Herráez,España
36.83974,-2.46102,07/01/10 12:19:19,web,Calle Navarro Rodrigo| 18-28| 04001 Almería| Spain,almería,04001,Calle Navarro Rodrigo| 18-28,España
38.8788,-6.96681,07/01/10 12:29:39,web,Calle de los Afligidos| 37| 06002 Badajoz| Spain,badajoz,06002,Calle de los Afligidos| 37,España
40.42151,-3.70606,07/01/10 12:46:26,web,Calle de Silva| 12-22| 28004 Madrid| Spain,madrid,28004,Calle de Silva| 12-22,España
38.42173,-6.40789,07/01/10 13:10:11,web,Calle del Bodión| 06300 Zafra| Spain,zafra,06300,Calle del Bodión,España
